3.35036000	0.29512000	1.11679000
3.35210000	0.29706000	1.11737000
3.35384000	0.29901000	1.11795000
3.35557000	0.30095000	1.11852000
3.35730000	0.30289000	1.11910000
3.35902000	0.30483000	1.11967000
3.36073000	0.30678000	1.12024000
3.36243000	0.30872000	1.12081000
3.36412000	0.31066000	1.12137000
3.36581000	0.31260000	1.12194000
3.36749000	0.31453000	1.12250000
3.36916000	0.31647000	1.12305000
3.37083000	0.31841000	1.12361000
3.37248000	0.32035000	1.12416000
3.37413000	0.32228000	1.12471000
3.37578000	0.32422000	1.12526000
3.37741000	0.32615000	1.12580000
3.37904000	0.32809000	1.12635000
3.38066000	0.33002000	1.12689000
3.38227000	0.33195000	1.12742000
3.38388000	0.33388000	1.12796000
3.38548000	0.33581000	1.12849000
3.38707000	0.33774000	1.12902000
3.38865000	0.33967000	1.12955000
3.39023000	0.34160000	1.13008000
3.39180000	0.34353000	1.13060000
3.39336000	0.34546000	1.13112000
3.39491000	0.34738000	1.13164000
3.39646000	0.34931000	1.13215000
3.39800000	0.35123000	1.13267000
3.39953000	0.35316000	1.13318000
3.40106000	0.35508000	1.13369000
3.40258000	0.35700000	1.13419000
3.40409000	0.35892000	1.13470000
3.40559000	0.36085000	1.13520000
3.40709000	0.36277000	1.13570000
3.40858000	0.36469000	1.13619000
3.41006000	0.36660000	1.13669000
3.41153000	0.36852000	1.13718000
3.41300000	0.37044000	1.13767000
3.41446000	0.37236000	1.13815000
3.41591000	0.37427000	1.13864000
3.41736000	0.37619000	1.13912000
3.41880000	0.37810000	1.13960000
3.42023000	0.38001000	1.14008000
3.42165000	0.38193000	1.14055000
3.42307000	0.38384000	1.14102000
3.42448000	0.38575000	1.14149000
3.42588000	0.38766000	1.14196000
3.42727000	0.38957000	1.14242000
3.42866000	0.39148000	1.14289000
3.43004000	0.39338000	1.14335000
3.43142000	0.39529000	1.14381000
3.43279000	0.39720000	1.14426000
3.43414000	0.39910000	1.14471000
3.43550000	0.40101000	1.14517000
3.43684000	0.40291000	1.14561000
3.43818000	0.40481000	1.14606000
3.43951000	0.40672000	1.14650000
3.44084000	0.40862000	1.14695000
3.44215000	0.41052000	1.14738000
3.44346000	0.41242000	1.14782000
3.44477000	0.41431000	1.14826000
3.44606000	0.41621000	1.14869000
3.44735000	0.41811000	1.14912000
3.44863000	0.42000000	1.14954000
3.44991000	0.42190000	1.14997000
3.45118000	0.42379000	1.15039000
3.45244000	0.42569000	1.15081000
3.45369000	0.42758000	1.15123000
3.45494000	0.42947000	1.15165000
3.45618000	0.43136000	1.15206000
3.45741000	0.43325000	1.15247000
3.45864000	0.43514000	1.15288000
3.45986000	0.43703000	1.15329000
3.46107000	0.43892000	1.15369000
3.46227000	0.44080000	1.15409000
3.46347000	0.44269000	1.15449000
3.46466000	0.44457000	1.15489000
3.46584000	0.44646000	1.15528000
3.46702000	0.44834000	1.15567000
3.46819000	0.45022000	1.15606000
3.46935000	0.45210000	1.15645000
3.47051000	0.45398000	1.15684000
3.47166000	0.45586000	1.15722000
3.47280000	0.45774000	1.15760000
3.47394000	0.45962000	1.15798000
3.47507000	0.46149000	1.15836000
3.47619000	0.46337000	1.15873000
3.47730000	0.46524000	1.15910000
3.47841000	0.46712000	1.15947000
3.47951000	0.46899000	1.15984000
3.48061000	0.47086000	1.16020000
3.48169000	0.47273000	1.16056000
3.48277000	0.47460000	1.16092000
3.48385000	0.47647000	1.16128000
3.48491000	0.47834000	1.16164000
3.48597000	0.48021000	1.16199000
3.48702000	0.48207000	1.16234000
3.48807000	0.48394000	1.16269000
3.48911000	0.48580000	1.16304000
3.49014000	0.48767000	1.16338000
3.49117000	0.48953000	1.16372000
3.49219000	0.49139000	1.16406000
3.49320000	0.49325000	1.16440000
3.49420000	0.49511000	1.16473000
3.49520000	0.49697000	1.16507000
3.49619000	0.49883000	1.16540000
3.49718000	0.50068000	1.16573000
3.49816000	0.50254000	1.16605000
3.49913000	0.50439000	1.16638000
3.50009000	0.50625000	1.16670000
3.50105000	0.50810000	1.16702000
3.50200000	0.50995000	1.16733000
3.50294000	0.51180000	1.16765000
3.50388000	0.51365000	1.16796000
3.50481000	0.51550000	1.16827000
3.50573000	0.51735000	1.16858000
3.50665000	0.51920000	1.16888000
3.50756000	0.52104000	1.16919000
3.50846000	0.52289000	1.16949000
3.50936000	0.52473000	1.16979000
3.51025000	0.52657000	1.17008000
3.51113000	0.52841000	1.17038000
3.51201000	0.53026000	1.17067000
3.51288000	0.53210000	1.17096000
3.51374000	0.53393000	1.17125000
3.51460000	0.53577000	1.17153000
3.51545000	0.53761000	1.17182000
3.51629000	0.53944000	1.17210000
3.51713000	0.54128000	1.17238000
3.51796000	0.54311000	1.17265000
3.51878000	0.54494000	1.17293000
3.51960000	0.54678000	1.17320000
3.52041000	0.54861000	1.17347000
3.52121000	0.55044000	1.17374000
3.52201000	0.55226000	1.17400000
3.52280000	0.55409000	1.17427000
3.52358000	0.55592000	1.17453000
3.52436000	0.55774000	1.17479000
3.52513000	0.55957000	1.17504000
3.52589000	0.56139000	1.17530000
3.52664000	0.56321000	1.17555000
3.52739000	0.56503000	1.17580000
3.52814000	0.56685000	1.17605000
3.52887000	0.56867000	1.17629000
3.52960000	0.57049000	1.17653000
3.53033000	0.57231000	1.17678000
3.53104000	0.57412000	1.17701000
3.53175000	0.57594000	1.17725000
3.53246000	0.57775000	1.17749000
3.53315000	0.57956000	1.17772000
3.53384000	0.58138000	1.17795000
3.53453000	0.58319000	1.17818000
3.53520000	0.58500000	1.17840000
3.53588000	0.58680000	1.17863000
3.53654000	0.58861000	1.17885000
3.53720000	0.59042000	1.17907000
3.53785000	0.59222000	1.17928000
3.53849000	0.59403000	1.17950000
3.53913000	0.59583000	1.17971000
3.53976000	0.59763000	1.17992000
3.54038000	0.59943000	1.18013000
3.54100000	0.60123000	1.18033000
3.54161000	0.60303000	1.18054000
3.54222000	0.60482000	1.18074000
3.54282000	0.60662000	1.18094000
3.54341000	0.60842000	1.18114000
3.54399000	0.61021000	1.18133000
3.54457000	0.61200000	1.18152000
3.54514000	0.61379000	1.18171000
3.54571000	0.61558000	1.18190000
3.54627000	0.61737000	1.18209000
3.54682000	0.61916000	1.18227000
3.54737000	0.62095000	1.18246000
3.54791000	0.62273000	1.18264000
3.54844000	0.62452000	1.18281000
3.54897000	0.62630000	1.18299000
3.54949000	0.62808000	1.18316000
3.55000000	0.62987000	1.18333000
3.55051000	0.63165000	1.18350000
3.55101000	0.63342000	1.18367000
3.55150000	0.63520000	1.18383000
3.55199000	0.63698000	1.18400000
3.55247000	0.63875000	1.18416000
3.55294000	0.64053000	1.18431000
3.55341000	0.64230000	1.18447000
3.55387000	0.64407000	1.18462000
3.55433000	0.64584000	1.18478000
3.55478000	0.64761000	1.18493000
3.55522000	0.64938000	1.18507000
3.55565000	0.65115000	1.18522000
3.55608000	0.65292000	1.18536000
3.55651000	0.65468000	1.18550000
3.55692000	0.65644000	1.18564000
3.55733000	0.65821000	1.18578000
3.55774000	0.65997000	1.18591000
3.55813000	0.66173000	1.18604000
3.55852000	0.66349000	1.18617000
3.55891000	0.66525000	1.18630000
3.55929000	0.66700000	1.18643000
3.55966000	0.66876000	1.18655000
3.56002000	0.67051000	1.18667000
3.56038000	0.67226000	1.18679000
3.56073000	0.67402000	1.18691000
3.56108000	0.67577000	1.18703000
3.56142000	0.67752000	1.18714000
3.56175000	0.67926000	1.18725000
3.56208000	0.68101000	1.18736000
3.56240000	0.68276000	1.18747000
3.56271000	0.68450000	1.18757000
3.56302000	0.68624000	1.18767000
3.56332000	0.68798000	1.18777000
3.56361000	0.68973000	1.18787000
3.56390000	0.69146000	1.18797000
3.56418000	0.69320000	1.18806000
3.56446000	0.69494000	1.18815000
3.56472000	0.69668000	1.18824000
3.56499000	0.69841000	1.18833000
3.56524000	0.70014000	1.18841000
3.56549000	0.70188000	1.18850000
3.56574000	0.70361000	1.18858000
3.56597000	0.70534000	1.18866000
3.56620000	0.70706000	1.18873000
3.56643000	0.70879000	1.18881000
3.56664000	0.71052000	1.18888000
3.56686000	0.71224000	1.18895000
3.56706000	0.71396000	1.18902000
3.56726000	0.71569000	1.18909000
3.56745000	0.71741000	1.18915000
3.56764000	0.71912000	1.18921000
3.56782000	0.72084000	1.18927000
3.56799000	0.72256000	1.18933000
3.56816000	0.72427000	1.18939000
3.56832000	0.72599000	1.18944000
3.56847000	0.72770000	1.18949000
3.56862000	0.72941000	1.18954000
3.56876000	0.73112000	1.18959000
3.56889000	0.73283000	1.18963000
3.56902000	0.73454000	1.18967000
3.56915000	0.73625000	1.18972000
3.56926000	0.73795000	1.18975000
3.56937000	0.73966000	1.18979000
3.56948000	0.74136000	1.18983000
3.56957000	0.74306000	1.18986000
3.56966000	0.74476000	1.18989000
3.56975000	0.74646000	1.18992000
3.56983000	0.74815000	1.18994000
3.56990000	0.74985000	1.18997000
3.56996000	0.75154000	1.18999000
3.57002000	0.75324000	1.19001000
3.57007000	0.75493000	1.19002000
3.57012000	0.75662000	1.19004000
3.57016000	0.75831000	1.19005000
3.57020000	0.76000000	1.19007000
3.57022000	0.76168000	1.19007000
3.57024000	0.76337000	1.19008000
3.57026000	0.76505000	1.19009000
3.57027000	0.76673000	1.19009000
3.57027000	0.76842000	1.19009000
3.57027000	0.77010000	1.19009000
3.57026000	0.77177000	1.19009000
3.57024000	0.77345000	1.19008000
3.57022000	0.77513000	1.19007000
3.57019000	0.77680000	1.19006000
3.57015000	0.77847000	1.19005000
3.57011000	0.78014000	1.19004000
3.57006000	0.78181000	1.19002000
3.57001000	0.78348000	1.19000000
3.56995000	0.78515000	1.18998000
3.56988000	0.78682000	1.18996000
3.56981000	0.78848000	1.18994000
3.56973000	0.79014000	1.18991000
3.56964000	0.79181000	1.18988000
3.56955000	0.79347000	1.18985000
3.56945000	0.79513000	1.18982000
3.56935000	0.79678000	1.18978000
3.56924000	0.79844000	1.18975000
3.56912000	0.80009000	1.18971000
3.56900000	0.80175000	1.18967000
3.56887000	0.80340000	1.18962000
3.56873000	0.80505000	1.18958000
3.56859000	0.80670000	1.18953000
3.56844000	0.80835000	1.18948000
3.56828000	0.80999000	1.18943000
3.56812000	0.81164000	1.18937000
3.56796000	0.81328000	1.18932000
3.56778000	0.81492000	1.18926000
3.56760000	0.81657000	1.18920000
3.56742000	0.81820000	1.18914000
3.56723000	0.81984000	1.18908000
3.56703000	0.82148000	1.18901000
3.56682000	0.82311000	1.18894000
3.56661000	0.82475000	1.18887000
3.56639000	0.82638000	1.18880000
3.56617000	0.82801000	1.18872000
3.56594000	0.82964000	1.18865000
3.56570000	0.83127000	1.18857000
3.56546000	0.83289000	1.18849000
3.56521000	0.83452000	1.18840000
3.56496000	0.83614000	1.18832000
3.56470000	0.83776000	1.18823000
3.56443000	0.83938000	1.18814000
3.56416000	0.84100000	1.18805000
3.56388000	0.84262000	1.18796000
3.56359000	0.84424000	1.18786000
3.56330000	0.84585000	1.18777000
3.56300000	0.84746000	1.18767000
3.56269000	0.84907000	1.18756000
3.56238000	0.85068000	1.18746000
3.56207000	0.85229000	1.18736000
3.56174000	0.85390000	1.18725000
3.56141000	0.85550000	1.18714000
3.56108000	0.85711000	1.18703000
3.56074000	0.85871000	1.18691000
3.56039000	0.86031000	1.18680000
3.56003000	0.86191000	1.18668000
3.55967000	0.86351000	1.18656000
3.55930000	0.86511000	1.18643000
3.55893000	0.86670000	1.18631000
3.55855000	0.86829000	1.18618000
3.55816000	0.86989000	1.18605000
3.55777000	0.87148000	1.18592000
3.55737000	0.87307000	1.18579000
3.55697000	0.87465000	1.18566000
3.55656000	0.87624000	1.18552000
3.55614000	0.87782000	1.18538000
3.55572000	0.87941000	1.18524000
3.55529000	0.88099000	1.18510000
3.55485000	0.88257000	1.18495000
3.55441000	0.88415000	1.18480000
3.55396000	0.88572000	1.18465000
3.55351000	0.88730000	1.18450000
3.55305000	0.88887000	1.18435000
3.55258000	0.89044000	1.18419000
3.55211000	0.89201000	1.18404000
3.55163000	0.89358000	1.18388000
3.55114000	0.89515000	1.18371000
3.55065000	0.89671000	1.18355000
3.55015000	0.89828000	1.18338000
3.54965000	0.89984000	1.18322000
3.54914000	0.90140000	1.18305000
3.54862000	0.90296000	1.18287000
3.54810000	0.90452000	1.18270000
3.54757000	0.90607000	1.18252000
3.54703000	0.90763000	1.18234000
3.54649000	0.90918000	1.18216000
3.54594000	0.91073000	1.18198000
3.54539000	0.91228000	1.18180000
3.54483000	0.91383000	1.18161000
3.54426000	0.91538000	1.18142000
3.54369000	0.91692000	1.18123000
3.54311000	0.91847000	1.18104000
3.54253000	0.92001000	1.18084000
3.54194000	0.92155000	1.18065000
3.54134000	0.92309000	1.18045000
3.54073000	0.92462000	1.18024000
3.54012000	0.92616000	1.18004000
3.53951000	0.92769000	1.17984000
3.53888000	0.92922000	1.17963000
3.53826000	0.93075000	1.17942000
3.53762000	0.93228000	1.17921000
3.53698000	0.93381000	1.17899000
3.53633000	0.93534000	1.17878000
3.53568000	0.93686000	1.17856000
3.53502000	0.93838000	1.17834000
3.53435000	0.93990000	1.17812000
3.53368000	0.94142000	1.17789000
3.53300000	0.94294000	1.17767000
3.53232000	0.94445000	1.17744000
3.53163000	0.94597000	1.17721000
3.53093000	0.94748000	1.17698000
3.53022000	0.94899000	1.17674000
3.52951000	0.95050000	1.17650000
3.52880000	0.95201000	1.17627000
3.52808000	0.95351000	1.17603000
3.52735000	0.95501000	1.17578000
3.52661000	0.95652000	1.17554000
3.52587000	0.95802000	1.17529000
3.52512000	0.95952000	1.17504000
3.52437000	0.96101000	1.17479000
3.52361000	0.96251000	1.17454000
3.52285000	0.96400000	1.17428000
3.52207000	0.96549000	1.17402000
3.52129000	0.96698000	1.17376000
3.52051000	0.96847000	1.17350000
3.51972000	0.96996000	1.17324000
3.51892000	0.97144000	1.17297000
3.51812000	0.97293000	1.17271000
3.51731000	0.97441000	1.17244000
3.51649000	0.97589000	1.17216000
3.51567000	0.97737000	1.17189000
3.51484000	0.97884000	1.17161000
3.51401000	0.98032000	1.17134000
3.51317000	0.98179000	1.17106000
3.51232000	0.98326000	1.17077000
3.51147000	0.98473000	1.17049000
3.51061000	0.98620000	1.17020000
3.50974000	0.98766000	1.16991000
3.50887000	0.98913000	1.16962000
3.50799000	0.99059000	1.16933000
3.50711000	0.99205000	1.16904000
3.50622000	0.99351000	1.16874000
3.50532000	0.99497000	1.16844000
3.50441000	0.99642000	1.16814000
3.50350000	0.99788000	1.16783000
3.50259000	0.99933000	1.16753000
3.50167000	1.00078000	1.16722000
3.50074000	1.00223000	1.16691000
3.49980000	1.00367000	1.16660000
3.49886000	1.00512000	1.16629000
3.49792000	1.00656000	1.16597000
3.49696000	1.00800000	1.16565000
3.49600000	1.00944000	1.16533000
3.49504000	1.01088000	1.16501000
3.49406000	1.01231000	1.16469000
3.49309000	1.01375000	1.16436000
3.49210000	1.01518000	1.16403000
3.49111000	1.01661000	1.16370000
3.49011000	1.01804000	1.16337000
3.48911000	1.01946000	1.16304000
3.48810000	1.02089000	1.16270000
3.48708000	1.02231000	1.16236000
3.48606000	1.02373000	1.16202000
3.48503000	1.02515000	1.16168000
3.48400000	1.02657000	1.16133000
3.48296000	1.02798000	1.16099000
3.48191000	1.02940000	1.16064000
3.48085000	1.03081000	1.16028000
3.47979000	1.03222000	1.15993000
3.47873000	1.03363000	1.15958000
3.47765000	1.03503000	1.15922000
3.47658000	1.03644000	1.15886000
3.47549000	1.03784000	1.15850000
3.47440000	1.03924000	1.15813000
3.47330000	1.04064000	1.15777000
3.47220000	1.04203000	1.15740000
3.47109000	1.04343000	1.15703000
3.46997000	1.04482000	1.15666000
3.46885000	1.04621000	1.15628000
3.46772000	1.04760000	1.15591000
3.46658000	1.04899000	1.15553000
3.46544000	1.05037000	1.15515000
3.46429000	1.05176000	1.15476000
3.46314000	1.05314000	1.15438000
3.46197000	1.05452000	1.15399000
3.46081000	1.05589000	1.15360000
3.45963000	1.05727000	1.15321000
3.45845000	1.05864000	1.15282000
3.45727000	1.06002000	1.15242000
3.45607000	1.06139000	1.15202000
3.45488000	1.06275000	1.15163000
3.45367000	1.06412000	1.15122000
3.45246000	1.06548000	1.15082000
3.45124000	1.06685000	1.15041000
3.45002000	1.06821000	1.15001000
3.44879000	1.06956000	1.14960000
3.44755000	1.07092000	1.14918000
3.44631000	1.07227000	1.14877000
3.44506000	1.07363000	1.14835000
3.44380000	1.07498000	1.14793000
3.44254000	1.07632000	1.14751000
3.44127000	1.07767000	1.14709000
3.43999000	1.07902000	1.14666000
3.43871000	1.08036000	1.14624000
3.43743000	1.08170000	1.14581000
3.43613000	1.08304000	1.14538000
3.43483000	1.08437000	1.14494000
3.43352000	1.08571000	1.14451000
3.43221000	1.08704000	1.14407000
3.43089000	1.08837000	1.14363000
3.42957000	1.08970000	1.14319000
3.42823000	1.09102000	1.14274000
3.42689000	1.09235000	1.14230000
3.42555000	1.09367000	1.14185000
3.42420000	1.09499000	1.14140000
3.42284000	1.09631000	1.14095000
3.42148000	1.09762000	1.14049000
3.42011000	1.09894000	1.14004000
3.41873000	1.10025000	1.13958000
3.41735000	1.10156000	1.13912000
3.41596000	1.10287000	1.13865000
3.41456000	1.10417000	1.13819000
3.41316000	1.10548000	1.13772000
3.41175000	1.10678000	1.13725000
3.41033000	1.10808000	1.13678000
3.40891000	1.10938000	1.13630000
3.40748000	1.11067000	1.13583000
3.40605000	1.11196000	1.13535000
3.40461000	1.11325000	1.13487000
3.40316000	1.11454000	1.13439000
3.40171000	1.11583000	1.13390000
3.40025000	1.11712000	1.13342000
3.39878000	1.11840000	1.13293000
3.39731000	1.11968000	1.13244000
3.39583000	1.12096000	1.13194000
3.39434000	1.12223000	1.13145000
3.39285000	1.12351000	1.13095000
3.39135000	1.12478000	1.13045000
3.38984000	1.12605000	1.12995000
3.38833000	1.12732000	1.12944000
3.38681000	1.12858000	1.12894000
3.38529000	1.12985000	1.12843000
3.38376000	1.13111000	1.12792000
3.38222000	1.13237000	1.12741000
3.38068000	1.13363000	1.12689000
3.37913000	1.13488000	1.12638000
3.37757000	1.13613000	1.12586000
3.37601000	1.13738000	1.12534000
3.37444000	1.13863000	1.12481000
3.37286000	1.13988000	1.12429000
3.37128000	1.14112000	1.12376000
3.36969000	1.14236000	1.12323000
3.36809000	1.14360000	1.12270000
3.36649000	1.14484000	1.12216000
3.36488000	1.14608000	1.12163000
3.36327000	1.14731000	1.12109000
3.36164000	1.14854000	1.12055000
3.36002000	1.14977000	1.12001000
3.35838000	1.15099000	1.11946000
3.35674000	1.15222000	1.11891000
3.35509000	1.15344000	1.11836000
3.35344000	1.15466000	1.11781000
3.35178000	1.15588000	1.11726000
3.35011000	1.15709000	1.11670000
3.34844000	1.15830000	1.11615000
3.34676000	1.15952000	1.11559000
3.34507000	1.16072000	1.11502000
3.34338000	1.16193000	1.11446000
3.34168000	1.16313000	1.11389000
3.33997000	1.16434000	1.11332000
3.33826000	1.16553000	1.11275000
3.33654000	1.16673000	1.11218000
3.33481000	1.16793000	1.11160000
3.33308000	1.16912000	1.11103000
3.33134000	1.17031000	1.11045000
3.32959000	1.17150000	1.10986000
3.32784000	1.17268000	1.10928000
3.32608000	1.17386000	1.10869000
3.32431000	1.17505000	1.10810000
3.32254000	1.17622000	1.10751000
3.32076000	1.17740000	1.10692000
3.31898000	1.17857000	1.10633000
3.31719000	1.17975000	1.10573000
3.31539000	1.18091000	1.10513000
3.31358000	1.18208000	1.10453000
3.31177000	1.18325000	1.10392000
3.30995000	1.18441000	1.10332000
3.30813000	1.18557000	1.10271000
3.30629000	1.18672000	1.10210000
3.30446000	1.18788000	1.10149000
3.30261000	1.18903000	1.10087000
3.30076000	1.19018000	1.10025000
3.29890000	1.19133000	1.09963000
3.29704000	1.19247000	1.09901000
3.29517000	1.19362000	1.09839000
3.29329000	1.19476000	1.09776000
3.29140000	1.19590000	1.09713000
3.28951000	1.19703000	1.09650000
3.28761000	1.19817000	1.09587000
3.28571000	1.19930000	1.09524000
3.28380000	1.20042000	1.09460000
3.28188000	1.20155000	1.09396000
3.27995000	1.20267000	1.09332000
3.27802000	1.20379000	1.09267000
3.27608000	1.20491000	1.09203000
3.27414000	1.20603000	1.09138000
3.27219000	1.20714000	1.09073000
3.27023000	1.20825000	1.09008000
3.26826000	1.20936000	1.08942000
3.26629000	1.21047000	1.08876000
3.26431000	1.21157000	1.08810000
3.26233000	1.21267000	1.08744000
3.26034000	1.21377000	1.08678000
3.25834000	1.21487000	1.08611000
3.25633000	1.21596000	1.08544000
3.25432000	1.21705000	1.08477000
3.25230000	1.21814000	1.08410000
3.25028000	1.21923000	1.08343000
3.24824000	1.22031000	1.08275000
3.24620000	1.22139000	1.08207000
3.24416000	1.22247000	1.08139000
3.24210000	1.22355000	1.08070000
3.24005000	1.22462000	1.08002000
3.23798000	1.22569000	1.07933000
3.23591000	1.22676000	1.07864000
3.23383000	1.22783000	1.07794000
3.23174000	1.22889000	1.07725000
3.22965000	1.22995000	1.07655000
3.22755000	1.23101000	1.07585000
3.22544000	1.23206000	1.07515000
3.22332000	1.23312000	1.07444000
3.22120000	1.23417000	1.07373000
3.21908000	1.23521000	1.07303000
3.21694000	1.23626000	1.07231000
3.21480000	1.23730000	1.07160000
3.21265000	1.23834000	1.07088000
3.21050000	1.23938000	1.07017000
3.20834000	1.24041000	1.06945000
3.20617000	1.24144000	1.06872000
3.20399000	1.24247000	1.06800000
3.20181000	1.24350000	1.06727000
3.19962000	1.24452000	1.06654000
3.19742000	1.24554000	1.06581000
3.19522000	1.24656000	1.06507000
3.19301000	1.24758000	1.06434000
3.19079000	1.24859000	1.06360000
3.18857000	1.24960000	1.06286000
3.18634000	1.25061000	1.06211000
3.18410000	1.25161000	1.06137000
3.18186000	1.25261000	1.06062000
3.17961000	1.25361000	1.05987000
3.17735000	1.25461000	1.05912000
3.17508000	1.25560000	1.05836000
3.17281000	1.25660000	1.05760000
3.17053000	1.25758000	1.05684000
3.16824000	1.25857000	1.05608000
3.16595000	1.25955000	1.05532000
3.16365000	1.26053000	1.05455000
3.16134000	1.26151000	1.05378000
3.15903000	1.26248000	1.05301000
3.15671000	1.26346000	1.05224000
3.15438000	1.26442000	1.05146000
3.15204000	1.26539000	1.05068000
3.14970000	1.26635000	1.04990000
3.14735000	1.26731000	1.04912000
3.14500000	1.26827000	1.04833000
3.14263000	1.26923000	1.04754000
3.14026000	1.27018000	1.04675000
